st_id,pr_sku_id,date,pr_sales_type_id,pr_sales_in_units,pr_promo_sales_in_units,pr_sales_in_rub,pr_promo_sales_in_rub
f7e6c85504ce6e82442c770f7c8606f0,c3f196f1d015387cbc3c8ea7dc7f5090,7/18/2023,1,4,4,585,585
42a0e188f5033bc65bf8d78622277c4e,db45f0cd6166195d80838817d4371660,7/18/2023,0,1,0,112,0
f7e6c85504ce6e82442c770f7c8606f0,1ac1587d5965008b9cfb9b5ae290048b,7/18/2023,0,2,0,195,0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,ead3c4d1d900ab7d97da9bfd4d8409c5,7/18/2023,0,0,0,85,0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,5a81a30b2903e68c89c47293fbfa420f,7/18/2023,1,2,2,171,171
6364d3f0f495b6ab9dcf8d3b5c6e0b01,9b57d53d69670d9e6f189ac379d0a234,7/18/2023,1,3,3,123,123
c81e728d9d4c2f636f067f89cc14862c,ea6de4810826c67374a5d37eef4a4b78,7/18/2023,1,3,3,70,70
1ecfb463472ec9115b10c292ef8bc986,6a1b4d78c635b20abadd968877e364b5,7/18/2023,0,4,0,270,0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,ee302f5dd08dfff4b69021fa54c5afe6,7/18/2023,1,3,3,428,428
c81e728d9d4c2f636f067f89cc14862c,1cec786e41a51f75b5701511f995218b,7/18/2023,0,5,0,506,0
1ecfb463472ec9115b10c292ef8bc986,16ab7aae77adc64fd334205210c8164d,7/18/2023,0,4,0,131,0
42a0e188f5033bc65bf8d78622277c4e,82704fa1c2dbdb928bf4eed0667260dd,7/18/2023,0,3,0,342,0
f7e6c85504ce6e82442c770f7c8606f0,b7e2077a3d7fa0d30e0eb5ec7fa349e8,7/18/2023,0,3,0,779,0
16a5cdae362b8d27a1d8f8c7b78b4330,d6c2e7c74cad027b49b4369a0548ddfb,7/18/2023,0,9,0,788,0
c81e728d9d4c2f636f067f89cc14862c,8b7c852dd7f45d0cb225aa7db1cd0f05,7/18/2023,1,7,7,1405,1405
fa7cdfad1a5aaf8370ebeda47a1ff1c3,70f17a2033a7d200238a528e3ac9ec75,7/18/2023,0,2,0,302,0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,e95b9bb287e5571345c0e94f3118d667,7/18/2023,0,2,0,115,0
42a0e188f5033bc65bf8d78622277c4e,5e513d8830b4e93051b81843e48098c5,7/18/2023,1,1,1,79,79
fa7cdfad1a5aaf8370ebeda47a1ff1c3,3761d3460a7883b7c7996a109afd4076,7/18/2023,0,1,0,74,0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,5a106bc85bf017f97a9afcda66b93f01,7/18/2023,0,0,0,53,0
42a0e188f5033bc65bf8d78622277c4e,00661699f543753ec7e911a64b9fd2f6,7/18/2023,0,1,0,241,0
16a5cdae362b8d27a1d8f8c7b78b4330,6e5d274636cdf86dabee3f8658794d54,7/18/2023,0,3,0,135,0
16a5cdae362b8d27a1d8f8c7b78b4330,dfaa87dc6582095ca5bd9bf70de2d1f0,7/18/2023,0,2,0,443,0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,d5bfeecaaa47887a4b92d17fa55c2e18,7/18/2023,1,9,9,43,43
42a0e188f5033bc65bf8d78622277c4e,11e6eda3c45e0e17437074dad5842a08,7/18/2023,0,0,0,63,0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,5b146d93f822459260216df28e572eca,7/18/2023,0,1,0,278,0
f7e6c85504ce6e82442c770f7c8606f0,f28e2941cd8ffdf35d778c3578cf7041,7/18/2023,0,2,0,749,0
16a5cdae362b8d27a1d8f8c7b78b4330,06076bf3c802444ebc7d5619ab64ceb6,7/18/2023,0,3,0,1687,0
16a5cdae362b8d27a1d8f8c7b78b4330,5bb5f58ee78376e1d1806dd5cc25cfe1,7/18/2023,0,3,0,134,0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,b610088ddf586449793d3c6da70d4c56,7/18/2023,1,1,1,136,136
16a5cdae362b8d27a1d8f8c7b78b4330,3c7f919bb4e343b4d7f4233fef02be34,7/18/2023,0,2,0,108,0
42a0e188f5033bc65bf8d78622277c4e,364196813f3b746270a9b27bd76149c9,7/18/2023,0,3,0,1064,0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,d30eea686dd9375430858468d5aa8824,7/18/2023,0,1,0,117,0
42a0e188f5033bc65bf8d78622277c4e,a8797f3d317e606d3abee06479492ffa,7/18/2023,0,1,0,158,0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,01e4734745e97e52d3213449e1a05dd7,7/18/2023,1,1,1,0,0
16a5cdae362b8d27a1d8f8c7b78b4330,9fafa622a1f0dbc2bee82d3ac129ea6f,7/18/2023,0,4,0,83,0
42a0e188f5033bc65bf8d78622277c4e,68942755c43ef58def148b0bd0ea27ba,7/18/2023,0,1,0,27,0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,194adbcaa46104c43d41ad4f23c18407,7/18/2023,0,9,0,296,0
c81e728d9d4c2f636f067f89cc14862c,be4085cdec8c6253366b9fffb9eb6f8f,7/18/2023,0,4,0,490,0
16a5cdae362b8d27a1d8f8c7b78b4330,e983f56659b43d6691446b013c0b9ef1,7/18/2023,0,10,0,1415,0
16a5cdae362b8d27a1d8f8c7b78b4330,edf1e80e9d1023d72be82ffa2e81aaa9,7/18/2023,0,1,0,79,0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,77ff64408533adf4e6d91f98ee4ee882,7/18/2023,0,0,0,22,0
c81e728d9d4c2f636f067f89cc14862c,ca4c5a242147c851906ae4fd6320a4d4,7/18/2023,0,13,0,457,0
42a0e188f5033bc65bf8d78622277c4e,d23f1d1cd4efe77dac5482f856a9d12d,7/18/2023,1,2,2,400,400
f7e6c85504ce6e82442c770f7c8606f0,4b083e10f6cd2f4360c5425d05be6386,7/18/2023,0,37,0,3330,0
42a0e188f5033bc65bf8d78622277c4e,a3f2130d312ab153ba470886115ea2ee,7/18/2023,0,11,0,2630,0
f7e6c85504ce6e82442c770f7c8606f0,f7797c89f0833cc91f84cd1740a4cbe5,7/18/2023,1,2,2,778,778
1ecfb463472ec9115b10c292ef8bc986,33b0ad5c0a91417a29fb06b1b2e29282,7/18/2023,0,1,0,31,0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,a744ea39059face89ec2e129728a6fb8,7/18/2023,1,2,2,197,197
fa7cdfad1a5aaf8370ebeda47a1ff1c3,5aa64b60fcab81850d694abea705898c,7/18/2023,0,1,0,94,0
f7e6c85504ce6e82442c770f7c8606f0,cff633e270708ced01bc585eb1421667,7/18/2023,0,8,0,426,0
f7e6c85504ce6e82442c770f7c8606f0,e9688e300580729c1eccbf565d5011ae,7/18/2023,0,1,0,187,0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,a08abd96f9e056ad8cf9db4ae5f5754a,7/18/2023,0,2,0,263,0
c81e728d9d4c2f636f067f89cc14862c,82704fa1c2dbdb928bf4eed0667260dd,7/18/2023,0,7,0,660,0
c81e728d9d4c2f636f067f89cc14862c,5b26f85ccb23039364226f66f0366c66,7/18/2023,0,4,0,101,0
1ecfb463472ec9115b10c292ef8bc986,16ab7aae77adc64fd334205210c8164d,7/18/2023,1,2,2,56,56
fa7cdfad1a5aaf8370ebeda47a1ff1c3,3ab75955a9c0ce15f6ca004ff088e7f6,7/18/2023,0,2,0,147,0
c81e728d9d4c2f636f067f89cc14862c,480c8cfe6acee2ea1d6f1c63bb80f226,7/18/2023,0,1,0,1965,0
53e19f3dbb211f20b20b45668303c1b6,8cc3c766285e320aef48183a4bbe22d1,7/18/2023,0,1,0,41,0
42a0e188f5033bc65bf8d78622277c4e,e85301469c72e1e53e88e8c0a1b54834,7/18/2023,1,2,2,497,497
f7e6c85504ce6e82442c770f7c8606f0,173af0430bc192b8a027af7cdba82cd7,7/18/2023,0,32,0,1547,0
42a0e188f5033bc65bf8d78622277c4e,bd78bd39035162d425a5c8ac8b088fc6,7/18/2023,0,0,0,32,0
16a5cdae362b8d27a1d8f8c7b78b4330,525054066e1d6e94a6ad56078f4b212d,7/18/2023,0,8,0,1018,0
42a0e188f5033bc65bf8d78622277c4e,194adbcaa46104c43d41ad4f23c18407,7/18/2023,0,4,0,151,0
c81e728d9d4c2f636f067f89cc14862c,4115bc05a3e5460e3bba7777fde0f807,7/18/2023,1,3,3,549,549
fa7cdfad1a5aaf8370ebeda47a1ff1c3,4f8b4c73b1712622d6f05c02cda05d49,7/18/2023,0,5,0,917,0
42a0e188f5033bc65bf8d78622277c4e,4b083e10f6cd2f4360c5425d05be6386,7/18/2023,0,12,0,1166,0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,3f8913ec7657eded2950768f9378252b,7/18/2023,0,1,0,148,0
f7e6c85504ce6e82442c770f7c8606f0,8b579a572c0623c19b828110915b3959,7/18/2023,0,3,0,1055,0
c81e728d9d4c2f636f067f89cc14862c,9d678e20f4a45c137a0492034506d432,7/18/2023,1,1,1,165,165
f7e6c85504ce6e82442c770f7c8606f0,dfb085b0647b9ee8ce010670d1e30ab6,7/18/2023,1,1,1,23,23
16a5cdae362b8d27a1d8f8c7b78b4330,11f207f64d952f43c2f028da2c786d3b,7/18/2023,0,3,0,322,0
f7e6c85504ce6e82442c770f7c8606f0,6be39bc0f56a584c34705393e6fde8d9,7/18/2023,1,0,0,35,35
c81e728d9d4c2f636f067f89cc14862c,a3f2130d312ab153ba470886115ea2ee,7/18/2023,0,1,0,207,0
c81e728d9d4c2f636f067f89cc14862c,5adfc37e8b1a7ab1549daeb6f4918426,7/18/2023,1,4,4,75,75
fa7cdfad1a5aaf8370ebeda47a1ff1c3,e9da9f97fbe39e61f768b34fa06191fa,7/18/2023,0,0,0,113,0
1ecfb463472ec9115b10c292ef8bc986,6d63950eefb7398e367cb03a3539dd49,7/18/2023,1,3,3,53,53
6364d3f0f495b6ab9dcf8d3b5c6e0b01,cd00893acd91f2b4e5f44c0f549552e2,7/18/2023,0,1,0,28,0
42a0e188f5033bc65bf8d78622277c4e,083e7f594409e946662187b13b13868a,7/18/2023,0,1,0,29,0
f7e6c85504ce6e82442c770f7c8606f0,b948aa07167c9acb17487657e96870e5,7/18/2023,0,2,0,525,0
c81e728d9d4c2f636f067f89cc14862c,ef483b1a0ab164698fe9b232706f66ab,7/18/2023,1,2,2,313,313
fa7cdfad1a5aaf8370ebeda47a1ff1c3,3126425bf23d6498e405eb3c82c57cbe,7/18/2023,1,4,4,648,648
42a0e188f5033bc65bf8d78622277c4e,990868cbdd051df83a7c6608980ad4dc,7/18/2023,1,1,1,87,87
42a0e188f5033bc65bf8d78622277c4e,517b5edeb76505d48bb945abce481959,7/18/2023,0,2,0,449,0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,a3b69c7995fff344767f17d98edc9a2c,7/18/2023,1,9,9,2403,2403
16a5cdae362b8d27a1d8f8c7b78b4330,38bfa3e22f6805da4f24236637eb7600,7/18/2023,1,0,0,43,43
fa7cdfad1a5aaf8370ebeda47a1ff1c3,40c651c778ea5ff2c54b164483dbae9c,7/18/2023,0,2,0,421,0
f7e6c85504ce6e82442c770f7c8606f0,8a1989b9fe49cb45e85c099107fbe1a6,7/18/2023,0,2,0,365,0
f7e6c85504ce6e82442c770f7c8606f0,8bdb4e9ff3f65cf8b9beadfff6fa28fa,7/18/2023,1,3,3,414,414
fa7cdfad1a5aaf8370ebeda47a1ff1c3,9da31b9d3cf407cd724c65b7dfed00ee,7/18/2023,0,1,0,21,0
42a0e188f5033bc65bf8d78622277c4e,1a0f36f6e92560bcae205b6c32cc033f,7/18/2023,0,6,0,262,0
c81e728d9d4c2f636f067f89cc14862c,194adbcaa46104c43d41ad4f23c18407,7/18/2023,1,8,8,329,329
42a0e188f5033bc65bf8d78622277c4e,27e8978c9e8b7146c462feb7d24f5637,7/18/2023,0,2,0,82,0
c81e728d9d4c2f636f067f89cc14862c,7f1d0baf6453ac77503dfa6000102c41,7/18/2023,1,1,1,28,28
42a0e188f5033bc65bf8d78622277c4e,525054066e1d6e94a6ad56078f4b212d,7/18/2023,0,8,0,1079,0
16a5cdae362b8d27a1d8f8c7b78b4330,ced0c1a84924c982a6403870c54b99ca,7/18/2023,0,45,0,1634,0
f7e6c85504ce6e82442c770f7c8606f0,fdb89dfd1a27256904eb5a5734252102,7/18/2023,0,1,0,365,0
1ecfb463472ec9115b10c292ef8bc986,f36c10f796e17492bbc5e047c0dd5d5f,7/18/2023,0,6,0,367,0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,4e2b6b1dddc1ece38fbbaddad13c8e11,7/18/2023,0,4,0,147,0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,7d945116ed12c2807d081df6f666ba37,7/18/2023,0,1,0,115,0
16a5cdae362b8d27a1d8f8c7b78b4330,a744ea39059face89ec2e129728a6fb8,7/18/2023,1,10,10,1192,1192
6364d3f0f495b6ab9dcf8d3b5c6e0b01,4678e046e53270a420f8e4df6797ca24,7/18/2023,0,3,0,106,0
42a0e188f5033bc65bf8d78622277c4e,7d945116ed12c2807d081df6f666ba37,7/18/2023,1,0,0,35,35
6364d3f0f495b6ab9dcf8d3b5c6e0b01,5b26f85ccb23039364226f66f0366c66,7/18/2023,0,6,0,114,0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,1cec786e41a51f75b5701511f995218b,7/18/2023,0,9,0,702,0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,777d21d980f82aa8b4f26f4a4d3dda1d,7/18/2023,0,3,0,847,0
16a5cdae362b8d27a1d8f8c7b78b4330,172596a9729722de2d952b7506ab8f2a,7/18/2023,0,7,0,451,0
c81e728d9d4c2f636f067f89cc14862c,3f8abc351114632af4bc60bdc3bbe3b1,7/18/2023,0,2,0,146,0
16a5cdae362b8d27a1d8f8c7b78b4330,177b588f64308de26aff1c43644f6e84,7/18/2023,0,1,0,106,0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,54cc81ad9eadc5ccde13e001ddfa3eb1,7/18/2023,1,18,18,4922,4922
fa7cdfad1a5aaf8370ebeda47a1ff1c3,b5f95dc9fce7c3181497a01d26836700,7/18/2023,0,1,0,171,0
16a5cdae362b8d27a1d8f8c7b78b4330,3bb2524fb92c7c5fec7a4223e4fadf68,7/18/2023,1,1,1,75,75
42a0e188f5033bc65bf8d78622277c4e,d23f1d1cd4efe77dac5482f856a9d12d,7/18/2023,0,3,0,640,0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,1566bfacbcf0c0a3e7c92e73c708d341,7/18/2023,0,2,0,92,0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,f26a7266746690b16a77b3073651d75d,7/18/2023,0,1,0,220,0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,e983f56659b43d6691446b013c0b9ef1,7/18/2023,0,0,0,41,0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,0dffbb0c715c9794aa9cb5b747daaae7,7/18/2023,0,1,0,65,0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,8b6d47ed609b1f6651a79cb6210b63f8,7/18/2023,0,0,0,58,0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,3e25a622c0fd509e34d7c58371a455c6,7/18/2023,0,2,0,65,0
16a5cdae362b8d27a1d8f8c7b78b4330,b6871caaf03565202e4c3bafef2af7c6,7/18/2023,1,1,1,166,166
6364d3f0f495b6ab9dcf8d3b5c6e0b01,68f441429e73dbd33b81f95da31576e9,7/18/2023,0,2,0,101,0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,6e3f1379dd75136ceb8988451a2f2879,7/18/2023,0,6,0,504,0
16a5cdae362b8d27a1d8f8c7b78b4330,5f86639bbaacbed711e89635b602cc75,7/18/2023,0,3,0,184,0
16a5cdae362b8d27a1d8f8c7b78b4330,68942755c43ef58def148b0bd0ea27ba,7/18/2023,0,2,0,54,0
42a0e188f5033bc65bf8d78622277c4e,ed9fea5c1775ffdc57624195eddfc671,7/18/2023,0,1,0,165,0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,3a74a370c8eb032acb11ad9119242b8f,7/18/2023,0,2,0,115,0
f7e6c85504ce6e82442c770f7c8606f0,5aa2f6e00873f8c90b00cd15d670daa1,7/18/2023,1,1,1,70,70
f7e6c85504ce6e82442c770f7c8606f0,47b1d7b5e5b4a00d7146ba165bfb43c8,7/18/2023,0,10,0,1324,0
42a0e188f5033bc65bf8d78622277c4e,17667b08596154dc5e9417f410cbced3,7/18/2023,0,5,0,1821,0
f7e6c85504ce6e82442c770f7c8606f0,b4ab993bdba241af27d641bd055406a2,7/18/2023,1,2,2,68,68
42a0e188f5033bc65bf8d78622277c4e,dce1f234d6424aa61f8e7ce0baffd9af,7/18/2023,1,1,1,136,136
16a5cdae362b8d27a1d8f8c7b78b4330,0cc57d9daaa686e94f9ab541f3026121,7/18/2023,0,13,0,1495,0
42a0e188f5033bc65bf8d78622277c4e,2a868279c0944dbdebbe05bdd925b005,7/18/2023,0,1,0,27,0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,ad412ad2b32e8602e47cea0aa95d8bcd,7/18/2023,0,1,0,35,0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,1d2448c22721c94bb0264cf52598522f,7/18/2023,0,22,0,196,0
16a5cdae362b8d27a1d8f8c7b78b4330,74c606bffdaf24b13b0f152228f45ea8,7/18/2023,0,4,0,502,0
16a5cdae362b8d27a1d8f8c7b78b4330,1cac981fb61dc0e4a41e6a8508552803,7/18/2023,0,1,0,286,0
f7e6c85504ce6e82442c770f7c8606f0,5839d00df7c33f98615fd2aaf9c87389,7/18/2023,0,5,0,1055,0
c81e728d9d4c2f636f067f89cc14862c,1acfb389229f9ecab9218940bc1f2841,7/18/2023,0,2,0,506,0
c81e728d9d4c2f636f067f89cc14862c,4da0197677426a6acf47dab594c960ff,7/18/2023,1,10,10,3040,3040
f7e6c85504ce6e82442c770f7c8606f0,d8c8c2a73e8b2696fd0d18f4953ad2a4,7/18/2023,0,15,0,138,0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,5a0896291d246465ff739135888c3a1b,7/18/2023,0,1,0,121,0
c81e728d9d4c2f636f067f89cc14862c,8a1989b9fe49cb45e85c099107fbe1a6,7/18/2023,0,2,0,264,0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,083e7f594409e946662187b13b13868a,7/18/2023,1,1,1,28,28
42a0e188f5033bc65bf8d78622277c4e,43381fb2e43baebe00b83506caa61c25,7/18/2023,1,6,6,3526,3526
c81e728d9d4c2f636f067f89cc14862c,6e5d274636cdf86dabee3f8658794d54,7/18/2023,1,2,2,85,85
6364d3f0f495b6ab9dcf8d3b5c6e0b01,2a868279c0944dbdebbe05bdd925b005,7/18/2023,0,3,0,81,0
c81e728d9d4c2f636f067f89cc14862c,ae6b048b50f11ba5b7b8b68ea0e386cd,7/18/2023,0,18,0,868,0
16a5cdae362b8d27a1d8f8c7b78b4330,c24c65259d90ed4a19ab37b6fd6fe716,7/18/2023,1,24,24,4344,4344
42a0e188f5033bc65bf8d78622277c4e,4955c8d2017ad404f4872e32451b60e6,7/18/2023,0,1,0,191,0
16a5cdae362b8d27a1d8f8c7b78b4330,17e0ce48c87a8885fe8b82c21cb17ecf,7/18/2023,0,2,0,2880,0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,d30eea686dd9375430858468d5aa8824,7/18/2023,0,2,0,401,0
16a5cdae362b8d27a1d8f8c7b78b4330,c442e26345d910b83d0aa806cbfa2ff1,7/18/2023,1,1,1,52,52
16a5cdae362b8d27a1d8f8c7b78b4330,808a8220f3377e449fd5a7661e7cd4ce,7/18/2023,1,0,0,91,91
6364d3f0f495b6ab9dcf8d3b5c6e0b01,02713435f3587e2c81d8f6a9016763ea,7/18/2023,0,0,0,106,0
c81e728d9d4c2f636f067f89cc14862c,dfae769c739093f5225cecaf4d5a612f,7/18/2023,1,2,2,278,278
c81e728d9d4c2f636f067f89cc14862c,4a04104f09c6ea3e807666cce0c294d5,7/18/2023,1,1,1,750,750
f7e6c85504ce6e82442c770f7c8606f0,6157d6990d9a15027be2e356cccdc84d,7/18/2023,1,51,51,6410,6410
6364d3f0f495b6ab9dcf8d3b5c6e0b01,81fa6f7d44af9ab3fbc527644ae84a2e,7/18/2023,0,1,0,60,0
16a5cdae362b8d27a1d8f8c7b78b4330,706b9e39dd3ca40669b5f5c74bfebeb8,7/18/2023,0,6,0,1445,0
c81e728d9d4c2f636f067f89cc14862c,d2de88fc7856a5f50c05e8d9b7a20838,7/18/2023,1,0,0,49,49
42a0e188f5033bc65bf8d78622277c4e,1cac981fb61dc0e4a41e6a8508552803,7/18/2023,0,1,0,305,0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,6b99a3e15f9bd22300be94439d98e9a5,7/18/2023,1,3,3,294,294
6364d3f0f495b6ab9dcf8d3b5c6e0b01,f4ecfca825c8c12b5013b899aef55eb4,7/18/2023,0,5,0,634,0
c81e728d9d4c2f636f067f89cc14862c,3f33017a9ce4fbff701facaeae7a7549,7/18/2023,0,8,0,587,0
16a5cdae362b8d27a1d8f8c7b78b4330,f26a7266746690b16a77b3073651d75d,7/18/2023,1,0,0,109,109
42a0e188f5033bc65bf8d78622277c4e,e983f56659b43d6691446b013c0b9ef1,7/18/2023,0,2,0,361,0
f7e6c85504ce6e82442c770f7c8606f0,cfb54b1ce12bb3f9b6b9e2ea0b57414b,7/18/2023,0,2,0,570,0
f7e6c85504ce6e82442c770f7c8606f0,fa99a6fd2d3d7419c20fdd03704c5822,7/18/2023,0,0,0,60,0
c81e728d9d4c2f636f067f89cc14862c,57eaf5659b0371dbef7bb6cee4a14e71,7/18/2023,1,1,1,45,45
1ecfb463472ec9115b10c292ef8bc986,82420936dd94713451b9d4c8404df1e5,7/18/2023,0,1,0,185,0
f7e6c85504ce6e82442c770f7c8606f0,8eb71e36921c0fee5b3ba541bd2fe80e,7/18/2023,0,3,0,245,0
6364d3f0f495b6ab9dcf8d3b5c6e0b01,ea6de4810826c67374a5d37eef4a4b78,7/18/2023,0,5,0,145,0
16a5cdae362b8d27a1d8f8c7b78b4330,e79eb35132023b80bd8610a4ee16e52d,7/18/2023,0,2,0,667,0
42a0e188f5033bc65bf8d78622277c4e,695078b902484f8edb56d01c0b906c8c,7/18/2023,0,4,0,167,0
42a0e188f5033bc65bf8d78622277c4e,c7b711619071c92bef604c7ad68380dd,7/18/2023,0,13,0,2197,0
16a5cdae362b8d27a1d8f8c7b78b4330,0cc57d9daaa686e94f9ab541f3026121,7/18/2023,1,2,2,181,181
42a0e188f5033bc65bf8d78622277c4e,639a51b38828b98d1f41256fb07bbc39,7/18/2023,1,23,23,2919,2919
1ecfb463472ec9115b10c292ef8bc986,b1b40a982a979df37279ffced3bdfbcd,7/18/2023,0,2,0,164,0
f7e6c85504ce6e82442c770f7c8606f0,6d8bf88f6daf3b37de081afcf75ec6cf,7/18/2023,0,1,0,60,0
42a0e188f5033bc65bf8d78622277c4e,eb341a778d385ad6ebe16e90efb48c08,7/18/2023,1,10,10,2291,2291
16a5cdae362b8d27a1d8f8c7b78b4330,ced0c1a84924c982a6403870c54b99ca,7/18/2023,1,3,3,85,85
42a0e188f5033bc65bf8d78622277c4e,0f6ef309087f70a6f933eb0ec50745b4,7/18/2023,1,1,1,88,88
fa7cdfad1a5aaf8370ebeda47a1ff1c3,8f8735ac8b4195951bb460f925a16520,7/18/2023,1,1,1,8,8
f7e6c85504ce6e82442c770f7c8606f0,00661699f543753ec7e911a64b9fd2f6,7/18/2023,0,3,0,863,0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,502862e895172c8b1bb580c34a8c3575,7/18/2023,0,1,0,37,0
1ecfb463472ec9115b10c292ef8bc986,e76a275d791551328820676404dcb856,7/18/2023,0,2,0,128,0
c81e728d9d4c2f636f067f89cc14862c,aae4fbd57362a5a7063b40d762c80254,7/18/2023,1,12,12,1900,1900
c81e728d9d4c2f636f067f89cc14862c,9a3e6ab0f0e9396f7af956fe6e45b407,7/18/2023,1,4,4,109,109
16a5cdae362b8d27a1d8f8c7b78b4330,9f1375dbf6a782875618aa06f7523bea,7/18/2023,1,1,1,39,39
fa7cdfad1a5aaf8370ebeda47a1ff1c3,5adfc37e8b1a7ab1549daeb6f4918426,7/18/2023,0,2,0,28,0
16a5cdae362b8d27a1d8f8c7b78b4330,9fa87786d9a881173e75bb0327383ff1,7/18/2023,1,1,1,103,103
42a0e188f5033bc65bf8d78622277c4e,ebef63de0e8fe04e0d681a25face55c9,7/18/2023,0,3,0,325,0
1ecfb463472ec9115b10c292ef8bc986,1cfd4c9cd7289a63dc2492f2b0200868,7/18/2023,1,1,1,0,0
fa7cdfad1a5aaf8370ebeda47a1ff1c3,edaab5209d66e9634a79a8f23fb55bab,7/18/2023,0,2,0,363,0
1ecfb463472ec9115b10c292ef8bc986,e45c2e3a0145b9c87e26cb57ef7a4d8b,7/18/2023,0,1,0,270,0
42a0e188f5033bc65bf8d78622277c4e,e098042910615ad78cc7c93d90d591f8,7/18/2023,0,2,0,98,0
f7e6c85504ce6e82442c770f7c8606f0,984866d32efb12f24c9ec497f3fad041,7/18/2023,1,1,1,66,66
f7e6c85504ce6e82442c770f7c8606f0,e9e9c55a9acf6e9421db2863f2e4da2f,7/18/2023,1,1,1,71,71
16a5cdae362b8d27a1d8f8c7b78b4330,07fcc48bf0cd6433c1e5124a5e1e962d,7/18/2023,0,0,0,91,0
c81e728d9d4c2f636f067f89cc14862c,79f00facc8cfccd2487a5c2d33e250e3,7/18/2023,0,1,0,239,0
1ecfb463472ec9115b10c292ef8bc986,0cb54dc6c273630fc0efdd8e8aa40390,7/18/2023,1,1,1,118,118
c81e728d9d4c2f636f067f89cc14862c,4b26803c36dc6690533c77d6ae6f2775,7/18/2023,0,1,0,390,0
c81e728d9d4c2f636f067f89cc14862c,a26de72f8ea9889b7332ed5f940d8b62,7/18/2023,0,19,0,429,0
f7e6c85504ce6e82442c770f7c8606f0,989227df61226e27df95487219ecb7b2,7/18/2023,1,3,3,1118,1118
f7e6c85504ce6e82442c770f7c8606f0,bcbfdbeb825bb39dbb125503fd3840ed,7/18/2023,0,3,0,66,0
16a5cdae362b8d27a1d8f8c7b78b4330,c3044845182ab8747d5d5238a4d58c66,7/18/2023,1,1,1,73,73
fa7cdfad1a5aaf8370ebeda47a1ff1c3,cff633e270708ced01bc585eb1421667,7/18/2023,0,2,0,90,0
16a5cdae362b8d27a1d8f8c7b78b4330,7a5ebc8af2689363da125308abe00d7f,7/18/2023,0,4,0,245,0
42a0e188f5033bc65bf8d78622277c4e,891517ed336bc63566261723d2a45118,7/18/2023,1,1,1,74,74
fa7cdfad1a5aaf8370ebeda47a1ff1c3,5a106bc85bf017f97a9afcda66b93f01,7/18/2023,1,1,1,188,188
c81e728d9d4c2f636f067f89cc14862c,a3f2130d312ab153ba470886115ea2ee,7/18/2023,1,1,1,161,161
f7e6c85504ce6e82442c770f7c8606f0,c68cce0f709db5a976ee5324bbdaec98,7/18/2023,0,2,0,449,0
42a0e188f5033bc65bf8d78622277c4e,9f1375dbf6a782875618aa06f7523bea,7/18/2023,1,1,1,39,39
42a0e188f5033bc65bf8d78622277c4e,f152516615efd05cf4b4903b03d4a45d,7/18/2023,0,4,0,596,0
1ecfb463472ec9115b10c292ef8bc986,16ca28d64778c226d912b96c5e1c9eb9,7/18/2023,0,7,0,229,0
c81e728d9d4c2f636f067f89cc14862c,17667b08596154dc5e9417f410cbced3,7/18/2023,0,1,0,338,0
42a0e188f5033bc65bf8d78622277c4e,172596a9729722de2d952b7506ab8f2a,7/18/2023,0,1,0,58,0
c81e728d9d4c2f636f067f89cc14862c,3e8ec6a1e458d033ac4b1b589b825259,7/18/2023,0,2,0,392,0
